"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111130840","LOC111130840","LOC111130840",NA,"protein_coding","Eastern oyster","NC_035780.1",7.262836,NA,NA,1,11635,1887,11635,NA,NA,15
"LOC111127317","LOC111127317","LOC111127317",NA,"protein_coding","Eastern oyster","NC_035780.1",7.295075,NA,NA,1,11784,7329,11784,NA,NA,16
"LOC111128784","LOC111128784","LOC111128784",NA,"protein_coding","Eastern oyster","NC_035780.1",7.349046,NA,NA,1,4920,984,4920,NA,NA,9
"LOC111130848","LOC111130848","LOC111130848",NA,"protein_coding","Eastern oyster","NC_035780.1",7.36265,NA,NA,1,23522,2376,23522,NA,NA,20
"LOC111130951","LOC111130951","LOC111130951",NA,"protein_coding","Eastern oyster","NC_035783.1",7.388726,"spectrin alpha chain- non-erythrocytic 1-like- transcript variant X10",NA,10,65685,12409,64859,NA,NA,87
"LOC111121297","LOC111121297","LOC111121297",NA,"protein_coding","Eastern oyster","NC_035781.1",7.410559,"protein C12orf4 homolog- transcript variant X3",NA,3,21986,1635,20458,NA,NA,14
"LOC111118753","LOC111118753","LOC111118753",NA,"protein_coding","Eastern oyster","NC_035781.1",7.51273,"netrin receptor UNC5C-like- transcript variant X1",NA,3,67527,2970,67087,NA,NA,20
"LOC111120066","LOC111120066","LOC111120066",NA,"protein_coding","Eastern oyster","NC_035781.1",7.589782,"short-chain dehydrogenase/reductase family 42E member 1-like- transcript variant X4",NA,4,51987,1160,27252,NA,NA,11
"LOC111120065","LOC111120065","LOC111120065",NA,"protein_coding","Eastern oyster","NC_035781.1",7.590843,"sperm-tail PG-rich repeat-containing protein 2-like",NA,1,36062,1749,36062,NA,NA,12
"LOC111130876","LOC111130876","LOC111130876",NA,"protein_coding","Eastern oyster","NC_035780.1",7.64423,NA,NA,1,14765,1536,14765,NA,NA,16
"LOC111105394","LOC111105394","LOC111105394",NA,"protein_coding","Eastern oyster","NC_035786.1",7.675451,"palmitoleoyl-protein carboxylesterase notum1-like",NA,1,15942,1749,15942,NA,NA,13
"LOC111134508","LOC111134508","LOC111134508",NA,"protein_coding","Eastern oyster","NC_035784.1",7.683722,"nitric oxide synthase- brain-like- transcript variant X3",NA,9,38574,4500,25066,NA,NA,27
"LOC111101103","LOC111101103","LOC111101103",NA,"protein_coding","Eastern oyster","NC_035780.1",7.696045,"muscarinic acetylcholine receptor M1-like- transcript variant X3",NA,8,23956,1983,13396,NA,NA,2
"LOC111119491","LOC111119491","LOC111119491",NA,"protein_coding","Eastern oyster","NC_035781.1",7.718775,"uncharacterized LOC111119491",NA,1,19679,2196,19679,NA,NA,18
"LOC111119492","LOC111119492","LOC111119492",NA,"protein_coding","Eastern oyster","NC_035781.1",7.751333,"uncharacterized LOC111119492- transcript variant X2",NA,2,49049,2193,35138,NA,NA,18
"LOC111128933","LOC111128933","LOC111128933",NA,"protein_coding","Eastern oyster","NC_035783.1",7.770423,"high affinity cAMP-specific and IBMX-insensitive 3'-5'-cyclic phosphodiesterase 8B-like- transcript variant X3",NA,8,48687,2421,40377,NA,NA,20
"LOC111136859","LOC111136859","LOC111136859",NA,"protein_coding","Eastern oyster","NC_035784.1",7.939288,"ferric-chelate reductase 1-like",NA,1,3767,834,3767,NA,NA,4
"LOC111119817","LOC111119817","LOC111119817",NA,"protein_coding","Eastern oyster","NC_035781.1",7.948746,"bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 4-like- transcript variant X1",NA,6,21154,2652,14178,NA,NA,13
"LOC111128509","LOC111128509","LOC111128509",NA,"protein_coding","Eastern oyster","NC_035783.1",7.983518,NA,NA,1,31289,6054,31289,NA,NA,34
"LOC111134162","LOC111134162","LOC111134162",NA,"protein_coding","Eastern oyster","NC_035780.1",7.99366,"sulfate anion transporter 1-like",NA,1,3756,2487,3756,NA,NA,2
"LOC111137407","LOC111137407","LOC111137407",NA,"protein_coding","Eastern oyster","NC_035780.1",8.052589,"mediator of RNA polymerase II transcription subunit 30-like- transcript variant X1",NA,2,3902,684,3164,NA,NA,6
"LOC111101857","LOC111101857","LOC111101857",NA,"protein_coding","Eastern oyster","NC_035780.1",8.082685,"GATA zinc finger domain-containing protein 1-like",NA,1,1967,876,1967,NA,NA,4
"LOC111127432","LOC111127432","LOC111127432",NA,"protein_coding","Eastern oyster","NC_035782.1",8.09416,"chymotrypsin-like serine proteinase",NA,1,2575,846,2575,NA,NA,7
"LOC111129259","LOC111129259","LOC111129259",NA,"protein_coding","Eastern oyster","NC_035780.1",8.116419,NA,NA,1,4578,984,4578,NA,NA,7
"LOC111137020","LOC111137020","LOC111137020",NA,"protein_coding","Eastern oyster","NC_035784.1",8.144993,"uncharacterized LOC111137020",NA,1,27208,3138,27208,NA,NA,18
"LOC111117490","LOC111117490","LOC111117490",NA,"protein_coding","Eastern oyster","NC_035789.1",8.15522,"uncharacterized LOC111117490",NA,1,21277,3417,21277,NA,NA,28
"LOC111125577","LOC111125577","LOC111125577",NA,"protein_coding","Eastern oyster","NC_035782.1",8.161973,"band 3 anion transport protein-like- transcript variant X5",NA,7,44569,4270,40134,NA,NA,26
"LOC111123911","LOC111123911","LOC111123911",NA,"protein_coding","Eastern oyster","NC_035780.1",8.169904,NA,NA,1,2191,1206,2191,NA,NA,3
"LOC111100957","LOC111100957","LOC111100957",NA,"protein_coding","Eastern oyster","NC_035780.1",8.189591,"cyclic AMP-dependent transcription factor ATF-7-like",NA,1,7115,1806,7115,NA,NA,10
"LOC111134682","LOC111134682","LOC111134682",NA,"protein_coding","Eastern oyster","NC_035784.1",8.198585,"collagen alpha-1(XII) chain-like",NA,1,12249,2544,12249,NA,NA,15
"LOC111135055","LOC111135055","LOC111135055",NA,"protein_coding","Eastern oyster","NC_035784.1",8.231674,"collagen alpha-4(VI) chain-like- transcript variant X4",NA,5,27743,2482,20813,NA,NA,16
"LOC111100560","LOC111100560","LOC111100560",NA,"protein_coding","Eastern oyster","NC_035785.1",8.295592,"arachidonate 5-lipoxygenase-like- transcript variant X1",NA,2,14836,1860,11607,NA,NA,15
"LOC111136548","LOC111136548","LOC111136548",NA,"protein_coding","Eastern oyster","NC_035784.1",8.388887,"calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like- transcript variant X1",NA,12,28787,3016,28528,NA,NA,27
"LOC111128683","LOC111128683","LOC111128683",NA,"protein_coding","Eastern oyster","NC_035783.1",8.483275,"monoacylglycerol lipase ABHD12-like- transcript variant X2",NA,3,6856,993,6599,NA,NA,12
"LOC111138303","LOC111138303","LOC111138303",NA,"protein_coding","Eastern oyster","NC_035784.1",8.530381,NA,NA,1,17540,6042,17540,NA,NA,53
"LOC111138305","LOC111138305","LOC111138305",NA,"protein_coding","Eastern oyster","NC_035784.1",8.548227,NA,NA,1,26885,3672,26885,NA,NA,28
"LOC111135774","LOC111135774","LOC111135774",NA,"protein_coding","Eastern oyster","NC_035784.1",8.601482,"UPF0183 protein C16orf70 homolog",NA,1,21498,1275,21498,NA,NA,14
"LOC111129873","LOC111129873","LOC111129873",NA,"protein_coding","Eastern oyster","NC_035783.1",8.603502,NA,NA,1,29950,7086,29950,NA,NA,52
"LOC111103516","LOC111103516","LOC111103516",NA,"protein_coding","Eastern oyster","NC_035786.1",8.649881,NA,NA,1,136391,8259,136391,NA,NA,33
"LOC111128496","LOC111128496","LOC111128496",NA,"protein_coding","Eastern oyster","NC_035783.1",8.704912,"mammalian ependymin-related protein 1-like",NA,1,3252,714,3252,NA,NA,7
"LOC111131406","LOC111131406","LOC111131406",NA,"protein_coding","Eastern oyster","NC_035783.1",8.725599,"RNA-binding protein Nova-1-like- transcript variant X1",NA,9,25643,1756,24697,NA,NA,6
"LOC111130807","LOC111130807","LOC111130807",NA,"protein_coding","Eastern oyster","NC_035783.1",8.792914,"uncharacterized LOC111130807",NA,1,3483,1071,3483,NA,NA,3
"LOC111117904","LOC111117904","LOC111117904",NA,"protein_coding","Eastern oyster","NC_035789.1",8.839338,"protogenin B-like",NA,1,42140,3942,42140,NA,NA,21
"LOC111137108","LOC111137108","LOC111137108",NA,"protein_coding","Eastern oyster","NC_035784.1",8.948612,NA,NA,1,19775,3321,19775,NA,NA,12
"LOC111117928","LOC111117928","LOC111117928",NA,"protein_coding","Eastern oyster","NC_035781.1",8.979772,"paladin-like- transcript variant X6",NA,6,55977,2549,52468,NA,NA,23
"LOC111118696","LOC111118696","LOC111118696",NA,"protein_coding","Eastern oyster","NC_035781.1",9.333564,"tyramine beta-hydroxylase-like",NA,1,8664,1722,8664,NA,NA,9
"LOC111121659","LOC111121659","LOC111121659",NA,"protein_coding","Eastern oyster","NC_035781.1",9.346594,"conserved oligomeric Golgi complex subunit 3-like- transcript variant X1",NA,2,17205,2493,17205,NA,NA,22
"LOC111119799","LOC111119799","LOC111119799",NA,"protein_coding","Eastern oyster","NC_035781.1",9.365907,"zinc finger protein 91-like",NA,1,6872,3849,6872,NA,NA,6
"LOC111116831","LOC111116831","LOC111116831",NA,"protein_coding","Eastern oyster","NC_035789.1",9.372402,"delta-like protein C- transcript variant X2",NA,2,5210,674,5209,NA,NA,5
"LOC111120020","LOC111120020","LOC111120020",NA,"protein_coding","Eastern oyster","NC_035781.1",9.378621,"uncharacterized LOC111120020- transcript variant X3",NA,3,47568,7782,47568,NA,NA,26
"LOC111118576","LOC111118576","LOC111118576",NA,"protein_coding","Eastern oyster","NC_035781.1",9.432236,"tyrosine-protein phosphatase non-receptor type 13-like- transcript variant X1",NA,3,39616,7725,39309,NA,NA,44
"LOC111116264","LOC111116264","LOC111116264",NA,"protein_coding","Eastern oyster","NC_035789.1",9.441023,"ornithine decarboxylase antizyme 3-like",NA,1,8731,759,8731,NA,NA,6
"LOC111119712","LOC111119712","LOC111119712",NA,"protein_coding","Eastern oyster","NC_035781.1",9.490829,"ras-GEF domain-containing family member 1B-like- transcript variant X2",NA,5,35619,1688,29042,NA,NA,18
"LOC111129939","LOC111129939","LOC111129939",NA,"protein_coding","Eastern oyster","NC_035783.1",9.513518,NA,NA,1,39747,3378,39747,NA,NA,23
"LOC111130983","LOC111130983","LOC111130983",NA,"protein_coding","Eastern oyster","NC_035783.1",9.654976,NA,NA,1,9149,3015,9149,NA,NA,20
"LOC111129223","LOC111129223","LOC111129223",NA,"protein_coding","Eastern oyster","NC_035783.1",9.666893,"uncharacterized LOC111129223",NA,1,17309,3942,17309,NA,NA,37
"LOC111129221","LOC111129221","LOC111129221",NA,"protein_coding","Eastern oyster","NC_035783.1",9.69066,"serine/threonine-protein kinase ULK4-like- transcript variant X2",NA,6,15361,3920,15313,NA,NA,32
"LOC111121860","LOC111121860","LOC111121860",NA,"protein_coding","Eastern oyster","NC_035781.1",9.693971,"bone morphogenetic protein 5-like",NA,1,15232,1458,15232,NA,NA,5
"LOC111101449","LOC111101449","LOC111101449",NA,"protein_coding","Eastern oyster","NC_035780.1",9.943497,"uncharacterized LOC111101449- transcript variant X2",NA,4,6099,1382,3524,NA,NA,4
"LOC111125391","LOC111125391","LOC111125391",NA,"protein_coding","Eastern oyster","NC_035780.1",9.957359,"liprin-alpha-1-like- transcript variant X1",NA,8,35021,3511,34465,NA,NA,24
"LOC111118239","LOC111118239","LOC111118239",NA,"protein_coding","Eastern oyster","NC_035780.1",9.996253,"myelin regulatory factor-like- transcript variant X7",NA,10,59096,3096,39765,NA,NA,22
"LOC111100517","LOC111100517","LOC111100517",NA,"protein_coding","Eastern oyster","NC_035785.1",10.040245,"organic cation transporter protein-like",NA,1,14359,1668,14359,NA,NA,10
"LOC111102504","LOC111102504","LOC111102504",NA,"protein_coding","Eastern oyster","NC_035786.1",10.052772,"protein kinase C-binding protein NELL1-like- transcript variant X1",NA,3,41083,1543,40126,NA,NA,12
"LOC111129061","LOC111129061","LOC111129061",NA,"protein_coding","Eastern oyster","NC_035783.1",10.131402,"xanthine dehydrogenase/oxidase-like- transcript variant X1",NA,2,21228,3730,18714,NA,NA,32
"LOC111123190","LOC111123190","LOC111123190",NA,"protein_coding","Eastern oyster","NC_035782.1",10.143656,"uncharacterized LOC111123190- transcript variant X1",NA,2,7408,814,5731,NA,NA,2
"LOC111121005","LOC111121005","LOC111121005",NA,"protein_coding","Eastern oyster","NC_035781.1",10.154797,"AP-1 complex-associated regulatory protein-like",NA,1,17741,792,17741,NA,NA,9
"LOC111135631","LOC111135631","LOC111135631",NA,"protein_coding","Eastern oyster","NC_035784.1",10.158256,"uncharacterized LOC111135631- transcript variant X1",NA,2,5837,1131,5688,NA,NA,3
"LOC111121004","LOC111121004","LOC111121004",NA,"protein_coding","Eastern oyster","NC_035781.1",10.160243,"uncharacterized LOC111121004",NA,1,3870,834,3870,NA,NA,3
"LOC111131446","LOC111131446","LOC111131446",NA,"protein_coding","Eastern oyster","NC_035783.1",10.230618,"MAM and LDL-receptor class A domain-containing protein 1-like",NA,1,6654,2280,6654,NA,NA,13
"LOC111134300","LOC111134300","LOC111134300",NA,"protein_coding","Eastern oyster","NC_035784.1",10.236041,"protein retinal degeneration B-like- transcript variant X1",NA,7,30836,3909,29416,NA,NA,23
"LOC111135901","LOC111135901","LOC111135901",NA,"protein_coding","Eastern oyster","NC_035784.1",10.289877,"sodium-dependent dopamine transporter-like- transcript variant X1",NA,5,28477,2013,21762,NA,NA,16
"LOC111119896","LOC111119896","LOC111119896",NA,"protein_coding","Eastern oyster","NC_035781.1",10.296923,"glyoxalase 3-like- transcript variant X2",NA,2,486454,690,244892,NA,NA,6
"LOC111129823","LOC111129823","LOC111129823",NA,"protein_coding","Eastern oyster","NC_035783.1",10.307159,"nuclear receptor ROR-beta-like- transcript variant X4",NA,9,24652,2042,24567,NA,NA,11
"LOC111130102","LOC111130102","LOC111130102",NA,"protein_coding","Eastern oyster","NC_035783.1",10.338583,NA,NA,1,33651,4050,33651,NA,NA,36
"LOC111116272","LOC111116272","LOC111116272",NA,"protein_coding","Eastern oyster","NC_035789.1",10.345723,"uncharacterized LOC111116272",NA,1,11774,1632,11774,NA,NA,10
"LOC111129960","LOC111129960","LOC111129960",NA,"protein_coding","Eastern oyster","NC_035783.1",10.374858,"maleylacetoacetate isomerase-like",NA,1,14441,657,14441,NA,NA,9
"LOC111119866","LOC111119866","LOC111119866",NA,"protein_coding","Eastern oyster","NC_035781.1",10.396225,"monocarboxylate transporter 12-like- transcript variant X4",NA,5,13923,1602,7050,NA,NA,3
"LOC111119883","LOC111119883","LOC111119883",NA,"protein_coding","Eastern oyster","NC_035781.1",10.466791,"diencephalon/mesencephalon homeobox protein 1-B-like- transcript variant X2",NA,2,7138,1002,6876,NA,NA,6
"LOC111122680","LOC111122680","LOC111122680",NA,"protein_coding","Eastern oyster","NC_035780.1",10.467394,"nuclear transcription factor Y subunit A-1-like- transcript variant X1",NA,2,7837,1246,7837,NA,NA,7
"LOC111122919","LOC111122919","LOC111122919",NA,"protein_coding","Eastern oyster","NC_035782.1",10.813974,"uncharacterized LOC111122919",NA,1,19014,3315,19014,NA,NA,17
"LOC111118910","LOC111118910","LOC111118910",NA,"protein_coding","Eastern oyster","NC_035781.1",10.840446,"IQ domain-containing protein E-like- transcript variant X1",NA,4,12882,2278,12880,NA,NA,24
"LOC111120121","LOC111120121","LOC111120121",NA,"protein_coding","Eastern oyster","NC_035781.1",10.899378,"BAI1-associated protein 3-like- transcript variant X1",NA,4,43900,3626,43898,NA,NA,35
"LOC111131070","LOC111131070","LOC111131070",NA,"protein_coding","Eastern oyster","NC_035783.1",10.969439,"RNA polymerase II-associated protein 1-like- transcript variant X2",NA,2,24006,4096,24006,NA,NA,31
"LOC111120856","LOC111120856","LOC111120856",NA,"protein_coding","Eastern oyster","NC_035781.1",10.971035,"core histone macro-H2A.1-like- transcript variant X2",NA,2,7033,1122,7030,NA,NA,8
"LOC111119195","LOC111119195","LOC111119195",NA,"protein_coding","Eastern oyster","NC_035781.1",10.979122,"heterogeneous nuclear ribonucleoprotein D-like- transcript variant X2",NA,2,14161,1138,9526,NA,NA,11
"LOC111119196","LOC111119196","LOC111119196",NA,"protein_coding","Eastern oyster","NC_035781.1",10.981674,"E3 ubiquitin-protein ligase RNF181-like",NA,1,4740,474,4740,NA,NA,6
"LOC111131857","LOC111131857","LOC111131857",NA,"protein_coding","Eastern oyster","NC_035783.1",10.994336,NA,NA,1,28721,5115,28721,NA,NA,24
"LOC111129357","LOC111129357","LOC111129357",NA,"protein_coding","Eastern oyster","NC_035783.1",11.096953,"tectonin beta-propeller repeat-containing protein 2-like",NA,1,12071,4512,12071,NA,NA,17
"LOC111138311","LOC111138311","LOC111138311",NA,"protein_coding","Eastern oyster","NC_035780.1",11.115835,"myosin light chain kinase- smooth muscle-like",NA,1,12164,1164,12164,NA,NA,11
"LOC111117330","LOC111117330","LOC111117330",NA,"protein_coding","Eastern oyster","NC_035789.1",11.341021,"protein couch potato-like- transcript variant X10",NA,18,65272,905,52532,NA,NA,10
"LOC111131147","LOC111131147","LOC111131147",NA,"protein_coding","Eastern oyster","NC_035783.1",11.654259,"1-phosphatidylinositol 4-5-bisphosphate phosphodiesterase beta-1-like- transcript variant X1",NA,20,60824,3896,60824,NA,NA,37
"LOC111117963","LOC111117963","LOC111117963",NA,"protein_coding","Eastern oyster","NC_035781.1",11.679861,"monocarboxylate transporter 14-like",NA,1,8575,1491,8575,NA,NA,5
"LOC111119687","LOC111119687","LOC111119687",NA,"protein_coding","Eastern oyster","NC_035781.1",11.708251,"pro-neuregulin-1- membrane-bound isoform-like- transcript variant X2",NA,3,22230,1762,19974,NA,NA,9
"LOC111123201","LOC111123201","LOC111123201",NA,"protein_coding","Eastern oyster","NC_035782.1",11.971948,"tryptophan 2-3-dioxygenase-like- transcript variant X1",NA,2,16081,1204,14450,NA,NA,14
"LOC111112541","LOC111112541","LOC111112541",NA,"protein_coding","Eastern oyster","NC_035788.1",11.997969,"E3 ubiquitin-protein ligase arkadia-A-like- transcript variant X1",NA,3,18511,3311,18383,NA,NA,16
"LOC111129890","LOC111129890","LOC111129890",NA,"protein_coding","Eastern oyster","NC_035783.1",12.025526,"serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform-like",NA,1,14415,1383,14415,NA,NA,12
"LOC111119907","LOC111119907","LOC111119907",NA,"protein_coding","Eastern oyster","NC_035781.1",12.135743,"serine/threonine-protein kinase PLK1-like- transcript variant X2",NA,2,18732,2007,17947,NA,NA,14
"LOC111121320","LOC111121320","LOC111121320",NA,"protein_coding","Eastern oyster","NC_035781.1",12.180934,"neuromedin-U receptor 1-like",NA,1,8729,1203,8729,NA,NA,2
"LOC111129879","LOC111129879","LOC111129879",NA,"protein_coding","Eastern oyster","NC_035783.1",12.18761,"uncharacterized LOC111129879",NA,1,11506,3036,11506,NA,NA,10
"LOC111129894","LOC111129894","LOC111129894",NA,"protein_coding","Eastern oyster","NC_035783.1",12.199139,"copper chaperone for superoxide dismutase-like- transcript variant X1",NA,2,5924,744,5708,NA,NA,7
"LOC111128772","LOC111128772","LOC111128772",NA,"protein_coding","Eastern oyster","NC_035783.1",12.216771,"uncharacterized LOC111128772",NA,1,23134,1155,23134,NA,NA,4
"LOC111137899","LOC111137899","LOC111137899",NA,"protein_coding","Eastern oyster","NC_035784.1",12.232201,"uncharacterized LOC111137899",NA,1,3913,444,3913,NA,NA,4
"LOC111130469","LOC111130469","LOC111130469",NA,"protein_coding","Eastern oyster","NC_035783.1",12.293643,"papilin-like- transcript variant X8",NA,8,69332,10248,68920,NA,NA,42
"LOC111137940","LOC111137940","LOC111137940",NA,"protein_coding","Eastern oyster","NC_035784.1",12.308443,"probable cytochrome P450 49a1",NA,1,12918,1497,12918,NA,NA,9
