"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111119799","LOC111119799","LOC111119799",NA,"protein_coding","Eastern oyster","NC_035781.1",9.365907,"zinc finger protein 91-like",NA,1,6872,3849,6872,NA,NA,6
"LOC111135475","LOC111135475","LOC111135475",NA,"protein_coding","Eastern oyster","NC_035784.1",9.397512,"14-3-3 protein epsilon-like",NA,1,3650,771,3650,NA,NA,5
"LOC111118051","LOC111118051","LOC111118051",NA,"protein_coding","Eastern oyster","NC_035780.1",9.429809,"G patch domain-containing protein 11-like",NA,1,1892,795,1892,NA,NA,1
"LOC111101521","LOC111101521","LOC111101521",NA,"protein_coding","Eastern oyster","NC_035780.1",9.444244,"acetylcholine receptor subunit beta-type unc-29-like",NA,1,4993,1581,4993,NA,NA,2
"LOC111134033","LOC111134033","LOC111134033",NA,"protein_coding","Eastern oyster","NC_035784.1",9.464642,"uncharacterized LOC111134033",NA,1,6191,903,6191,NA,NA,4
"LOC111133503","LOC111133503","LOC111133503",NA,"protein_coding","Eastern oyster","NC_035784.1",9.471691,"microsomal glutathione S-transferase 3-like",NA,1,6298,441,6298,NA,NA,6
"LOC111100849","LOC111100849","LOC111100849",NA,"protein_coding","Eastern oyster","NC_035780.1",9.489348,"lysozyme 3",NA,1,4841,564,4841,NA,NA,5
"LOC111129939","LOC111129939","LOC111129939",NA,"protein_coding","Eastern oyster","NC_035783.1",9.513518,NA,NA,1,39747,3378,39747,NA,NA,23
"LOC111120702","LOC111120702","LOC111120702",NA,"protein_coding","Eastern oyster","NC_035781.1",9.593264,"uncharacterized LOC111120702",NA,1,2371,435,2371,NA,NA,3
"LOC111128136","LOC111128136","LOC111128136",NA,"protein_coding","Eastern oyster","NC_035783.1",9.707517,"aldose 1-epimerase-like- transcript variant X1",NA,3,6972,1194,4925,NA,NA,9
"LOC111101449","LOC111101449","LOC111101449",NA,"protein_coding","Eastern oyster","NC_035780.1",9.943497,"uncharacterized LOC111101449- transcript variant X2",NA,4,6099,1382,3524,NA,NA,4
"LOC111129187","LOC111129187","LOC111129187",NA,"protein_coding","Eastern oyster","NC_035783.1",9.999707,"EF-hand calcium-binding domain-containing protein 11-like",NA,1,3048,528,3048,NA,NA,6
"LOC111122577","LOC111122577","LOC111122577",NA,"protein_coding","Eastern oyster","NC_035782.1",10.024146,"uncharacterized LOC111122577",NA,1,19131,2052,19131,NA,NA,10
"LOC111100517","LOC111100517","LOC111100517",NA,"protein_coding","Eastern oyster","NC_035785.1",10.040245,"organic cation transporter protein-like",NA,1,14359,1668,14359,NA,NA,10
"LOC111138027","LOC111138027","LOC111138027",NA,"protein_coding","Eastern oyster","NC_035784.1",10.085495,"septin-2-like- transcript variant X2",NA,2,18525,1592,13277,NA,NA,13
"LOC111131017","LOC111131017","LOC111131017",NA,"protein_coding","Eastern oyster","NC_035783.1",10.10383,"protein giant-like- transcript variant X2",NA,3,11949,1125,6664,NA,NA,2
"LOC111129061","LOC111129061","LOC111129061",NA,"protein_coding","Eastern oyster","NC_035783.1",10.131402,"xanthine dehydrogenase/oxidase-like- transcript variant X1",NA,2,21228,3730,18714,NA,NA,32
"LOC111135630","LOC111135630","LOC111135630",NA,"protein_coding","Eastern oyster","NC_035784.1",10.171129,"cartilage matrix protein-like- transcript variant X1",NA,2,3206,1262,3206,NA,NA,7
"LOC111132496","LOC111132496","LOC111132496",NA,"protein_coding","Eastern oyster","NC_035784.1",10.202197,"uncharacterized LOC111132496",NA,1,5508,891,5508,NA,NA,7
"LOC111131585","LOC111131585","LOC111131585",NA,"protein_coding","Eastern oyster","NC_035783.1",10.25382,NA,NA,1,9133,1881,9133,NA,NA,19
"LOC111136511","LOC111136511","LOC111136511",NA,"protein_coding","Eastern oyster","NC_035784.1",10.268639,"E3 ubiquitin-protein ligase RGLG4-like- transcript variant X2",NA,9,9621,996,6608,NA,NA,3
"LOC111129900","LOC111129900","LOC111129900",NA,"protein_coding","Eastern oyster","NC_035783.1",10.279516,"basal body-orientation factor 1-like- transcript variant X3",NA,3,6491,1546,6489,NA,NA,11
"LOC111129901","LOC111129901","LOC111129901",NA,"protein_coding","Eastern oyster","NC_035783.1",10.286127,NA,NA,1,13549,1386,13549,NA,NA,15
"LOC111129823","LOC111129823","LOC111129823",NA,"protein_coding","Eastern oyster","NC_035783.1",10.307159,"nuclear receptor ROR-beta-like- transcript variant X4",NA,9,24652,2042,24567,NA,NA,11
"LOC111130102","LOC111130102","LOC111130102",NA,"protein_coding","Eastern oyster","NC_035783.1",10.338583,NA,NA,1,33651,4050,33651,NA,NA,36
"LOC111114604","LOC111114604","LOC111114604",NA,"protein_coding","Eastern oyster","NC_035780.1",10.387524,"D-beta-hydroxybutyrate dehydrogenase- mitochondrial-like",NA,1,4905,1020,4905,NA,NA,7
"LOC111129961","LOC111129961","LOC111129961",NA,"protein_coding","Eastern oyster","NC_035783.1",10.40043,NA,NA,1,12028,2184,12028,NA,NA,23
"LOC111122680","LOC111122680","LOC111122680",NA,"protein_coding","Eastern oyster","NC_035780.1",10.467394,"nuclear transcription factor Y subunit A-1-like- transcript variant X1",NA,2,7837,1246,7837,NA,NA,7
"LOC111119882","LOC111119882","LOC111119882",NA,"protein_coding","Eastern oyster","NC_035781.1",10.481049,"protein atonal homolog 8-like",NA,1,2241,1005,2241,NA,NA,1
"LOC111128101","LOC111128101","LOC111128101",NA,"protein_coding","Eastern oyster","NC_035783.1",10.501465,"neudesin-like",NA,1,5256,489,5256,NA,NA,4
"LOC111122131","LOC111122131","LOC111122131",NA,"protein_coding","Eastern oyster","NC_035780.1",10.516145,"probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1-3-glucosyltransferase- transcript variant X2",NA,2,12337,1443,11670,NA,NA,13
"LOC111099057","LOC111099057","LOC111099057",NA,"protein_coding","Eastern oyster","NC_035784.1",10.587556,"uncharacterized LOC111099057",NA,1,13406,399,13406,NA,NA,2
"LOC111130534","LOC111130534","LOC111130534",NA,"protein_coding","Eastern oyster","NC_035783.1",10.613875,NA,NA,1,26824,7365,26824,NA,NA,60
"LOC111129300","LOC111129300","LOC111129300",NA,"protein_coding","Eastern oyster","NC_035783.1",10.913418,"5'-AMP-activated protein kinase subunit beta-1-like- transcript variant X2",NA,5,15984,805,15975,NA,NA,8
"LOC111109994","LOC111109994","LOC111109994",NA,"protein_coding","Eastern oyster","NC_035780.1",10.91467,"microtubule-associated protein 2-like",NA,1,5017,1239,5017,NA,NA,1
"LOC111127788","LOC111127788","LOC111127788",NA,"protein_coding","Eastern oyster","NC_035783.1",10.936036,"coiled-coil domain-containing protein 61-like- transcript variant X1",NA,2,10295,1714,10294,NA,NA,16
"LOC111119195","LOC111119195","LOC111119195",NA,"protein_coding","Eastern oyster","NC_035781.1",10.979122,"heterogeneous nuclear ribonucleoprotein D-like- transcript variant X2",NA,2,14161,1138,9526,NA,NA,11
"LOC111132901","LOC111132901","LOC111132901",NA,"protein_coding","Eastern oyster","NC_035784.1",11.017906,"uncharacterized LOC111132901",NA,1,4321,687,4321,NA,NA,6
"LOC111128330","LOC111128330","LOC111128330",NA,"protein_coding","Eastern oyster","NC_035783.1",11.068901,"uncharacterized LOC111128330",NA,1,8255,1212,8255,NA,NA,2
"LOC111129359","LOC111129359","LOC111129359",NA,"protein_coding","Eastern oyster","NC_035783.1",11.093036,"uncharacterized LOC111129359",NA,1,3574,306,3574,NA,NA,3
"LOC111130278","LOC111130278","LOC111130278",NA,"protein_coding","Eastern oyster","NC_035783.1",11.126522,"uncharacterized LOC111130278",NA,1,4018,1326,4018,NA,NA,3
"LOC111111509","LOC111111509","LOC111111509",NA,"protein_coding","Eastern oyster","NC_035780.1",11.158637,NA,NA,1,8069,1551,8069,NA,NA,17
"LOC111123766","LOC111123766","LOC111123766",NA,"protein_coding","Eastern oyster","NC_035780.1",11.264267,"uncharacterized LOC111123766- transcript variant X2",NA,2,4575,380,4575,NA,NA,6
"LOC111119625","LOC111119625","LOC111119625",NA,"protein_coding","Eastern oyster","NC_035781.1",11.276872,"DNA-binding protein RFX2-like",NA,1,21869,3003,21869,NA,NA,25
"LOC111127117","LOC111127117","LOC111127117",NA,"protein_coding","Eastern oyster","NC_035782.1",11.283221,"uncharacterized LOC111127117- transcript variant X3",NA,6,20785,2457,20218,NA,NA,15
"LOC111110187","LOC111110187","LOC111110187",NA,"protein_coding","Eastern oyster","NC_035787.1",11.395947,"sulfotransferase family cytosolic 1B member 1-like",NA,1,7497,885,7497,NA,NA,6
"LOC111122745","LOC111122745","LOC111122745",NA,"protein_coding","Eastern oyster","NC_035782.1",11.482294,"sortilin-related receptor-like- transcript variant X2",NA,2,35718,6662,35718,NA,NA,41
"LOC111122166","LOC111122166","LOC111122166",NA,"protein_coding","Eastern oyster","NC_035781.1",11.702439,"cysteine-rich and transmembrane domain-containing protein 1-like",NA,1,2281,273,2281,NA,NA,3
"LOC111130668","LOC111130668","LOC111130668",NA,"protein_coding","Eastern oyster","NC_035783.1",11.723891,"leucine-rich repeat-containing protein 73-like",NA,1,2565,1236,2565,NA,NA,4
"LOC111130020","LOC111130020","LOC111130020",NA,"protein_coding","Eastern oyster","NC_035783.1",11.727257,"tryptophan--tRNA ligase- cytoplasmic-like",NA,1,7221,1302,7221,NA,NA,8
"LOC111130018","LOC111130018","LOC111130018",NA,"protein_coding","Eastern oyster","NC_035783.1",11.734664,"WD repeat-containing protein 25-like- transcript variant X1",NA,2,7131,1557,6859,NA,NA,7
"LOC111127896","LOC111127896","LOC111127896",NA,"protein_coding","Eastern oyster","NC_035783.1",11.773436,"protein stum homolog",NA,1,8313,435,8313,NA,NA,3
"LOC111130756","LOC111130756","LOC111130756",NA,"protein_coding","Eastern oyster","NC_035783.1",11.787943,"uncharacterized LOC111130756",NA,1,6871,849,6871,NA,NA,5
"LOC111119002","LOC111119002","LOC111119002",NA,"protein_coding","Eastern oyster","NC_035781.1",11.859829,"uncharacterized LOC111119002",NA,1,1277,855,1277,NA,NA,2
"LOC111133890","LOC111133890","LOC111133890",NA,"protein_coding","Eastern oyster","NC_035784.1",11.864077,"bolA-like protein 2",NA,1,4065,264,4065,NA,NA,3
"LOC111135536","LOC111135536","LOC111135536",NA,"protein_coding","Eastern oyster","NC_035784.1",11.874403,"two pore calcium channel protein 1-like",NA,1,20971,2547,20971,NA,NA,26
"LOC111135490","LOC111135490","LOC111135490",NA,"protein_coding","Eastern oyster","NC_035784.1",11.910171,"dCTP pyrophosphatase 1-like",NA,1,9062,414,9062,NA,NA,4
"LOC111123201","LOC111123201","LOC111123201",NA,"protein_coding","Eastern oyster","NC_035782.1",11.971948,"tryptophan 2-3-dioxygenase-like- transcript variant X1",NA,2,16081,1204,14450,NA,NA,14
"LOC111129890","LOC111129890","LOC111129890",NA,"protein_coding","Eastern oyster","NC_035783.1",12.025526,"serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform-like",NA,1,14415,1383,14415,NA,NA,12
"LOC111135009","LOC111135009","LOC111135009",NA,"protein_coding","Eastern oyster","NC_035784.1",12.026453,"anaphase-promoting complex subunit 7-like- transcript variant X1",NA,2,14931,1653,14078,NA,NA,16
"LOC111123008","LOC111123008","LOC111123008",NA,"protein_coding","Eastern oyster","NC_035782.1",12.028553,"putative ankyrin repeat protein RF_0381",NA,1,961,639,961,NA,NA,2
"LOC111129889","LOC111129889","LOC111129889",NA,"protein_coding","Eastern oyster","NC_035783.1",12.048829,"carboxypeptidase Q-like",NA,1,8742,1410,8742,NA,NA,14
"LOC111129888","LOC111129888","LOC111129888",NA,"protein_coding","Eastern oyster","NC_035783.1",12.073747,"endoplasmic reticulum lectin 1-like- transcript variant X1",NA,2,11125,1418,11125,NA,NA,14
"LOC111134699","LOC111134699","LOC111134699",NA,"protein_coding","Eastern oyster","NC_035784.1",12.121333,"carbonic anhydrase 14-like- transcript variant X3",NA,3,8389,992,6266,NA,NA,8
"LOC111133238","LOC111133238","LOC111133238",NA,"protein_coding","Eastern oyster","NC_035784.1",12.163153,"inhibitor of apoptosis protein-like",NA,1,2884,1422,2884,NA,NA,4
"LOC111137562","LOC111137562","LOC111137562",NA,"protein_coding","Eastern oyster","NC_035784.1",12.168578,"ATPase family AAA domain-containing protein 3-A-like",NA,1,11601,1815,11601,NA,NA,15
"LOC111121320","LOC111121320","LOC111121320",NA,"protein_coding","Eastern oyster","NC_035781.1",12.180934,"neuromedin-U receptor 1-like",NA,1,8729,1203,8729,NA,NA,2
"LOC111129894","LOC111129894","LOC111129894",NA,"protein_coding","Eastern oyster","NC_035783.1",12.199139,"copper chaperone for superoxide dismutase-like- transcript variant X1",NA,2,5924,744,5708,NA,NA,7
"LOC111137899","LOC111137899","LOC111137899",NA,"protein_coding","Eastern oyster","NC_035784.1",12.232201,"uncharacterized LOC111137899",NA,1,3913,444,3913,NA,NA,4
"LOC111123022","LOC111123022","LOC111123022",NA,"protein_coding","Eastern oyster","NC_035782.1",12.265309,"uncharacterized LOC111123022",NA,1,13933,1230,13933,NA,NA,10
"LOC111127964","LOC111127964","LOC111127964",NA,"protein_coding","Eastern oyster","NC_035783.1",12.285513,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3-like",NA,1,6639,861,6639,NA,NA,5
"LOC111132047","LOC111132047","LOC111132047",NA,"protein_coding","Eastern oyster","NC_035784.1",12.33356,NA,NA,1,6023,1257,6023,NA,NA,9
"LOC111133702","LOC111133702","LOC111133702",NA,"protein_coding","Eastern oyster","NC_035784.1",12.363297,"uncharacterized LOC111133702",NA,1,13104,1212,13104,NA,NA,6
"LOC111134713","LOC111134713","LOC111134713",NA,"protein_coding","Eastern oyster","NC_035784.1",12.526994,NA,NA,1,5366,1980,5366,NA,NA,12
"LOC111110315","LOC111110315","LOC111110315",NA,"protein_coding","Eastern oyster","NC_035787.1",12.537096,"ATP-binding cassette sub-family A member 3-like",NA,1,44842,5115,44842,NA,NA,22
"LOC111137794","LOC111137794","LOC111137794",NA,"protein_coding","Eastern oyster","NC_035784.1",12.892833,"centrosomal protein of 89 kDa-like",NA,1,5802,1620,5802,NA,NA,16
"LOC111135319","LOC111135319","LOC111135319",NA,"protein_coding","Eastern oyster","NC_035784.1",12.977206,"probable ubiquitin-conjugating enzyme E2 7",NA,1,9533,507,9533,NA,NA,6
"LOC111135355","LOC111135355","LOC111135355",NA,"protein_coding","Eastern oyster","NC_035784.1",12.988203,"trichohyalin-like- transcript variant X1",NA,3,15001,1825,15001,NA,NA,13
"LOC111128723","LOC111128723","LOC111128723",NA,"protein_coding","Eastern oyster","NC_035783.1",12.992511,"uncharacterized LOC111128723",NA,1,12086,1071,12086,NA,NA,13
"LOC111123057","LOC111123057","LOC111123057",NA,"protein_coding","Eastern oyster","NC_035782.1",13.065332,"uncharacterized LOC111123057",NA,1,832,537,832,NA,NA,3
"LOC111128147","LOC111128147","LOC111128147",NA,"protein_coding","Eastern oyster","NC_035783.1",13.12916,"prisilkin-39-like",NA,1,807,390,807,NA,NA,3
"LOC111120783","LOC111120783","LOC111120783",NA,"protein_coding","Eastern oyster","NC_035781.1",13.174213,"charged multivesicular body protein 5-like",NA,1,1303,666,1303,NA,NA,1
"LOC111133022","LOC111133022","LOC111133022",NA,"protein_coding","Eastern oyster","NC_035784.1",13.206754,NA,NA,1,19203,4806,19203,NA,NA,35
"LOC111121087","LOC111121087","LOC111121087",NA,"protein_coding","Eastern oyster","NC_035781.1",13.214655,"acyl carrier protein- mitochondrial-like",NA,1,3507,450,3507,NA,NA,5
"LOC111120603","LOC111120603","LOC111120603",NA,"protein_coding","Eastern oyster","NC_035781.1",13.268605,NA,NA,1,18329,1203,18329,NA,NA,15
"LOC111137290","LOC111137290","LOC111137290",NA,"protein_coding","Eastern oyster","NC_035784.1",13.279206,"E3 ubiquitin-protein ligase E3D-like",NA,1,9449,1218,9449,NA,NA,8
"LOC111113871","LOC111113871","LOC111113871",NA,"protein_coding","Eastern oyster","NC_035780.1",13.347363,"pro-neuropeptide Y-like- transcript variant X2",NA,2,4191,309,3598,NA,NA,4
"LOC111133161","LOC111133161","LOC111133161",NA,"protein_coding","Eastern oyster","NC_035784.1",13.371331,NA,NA,1,18074,5109,18074,NA,NA,51
"LOC111131384","LOC111131384","LOC111131384",NA,"protein_coding","Eastern oyster","NC_035783.1",13.414476,"beta-hexosaminidase subunit beta-like- transcript variant X4",NA,4,15001,1606,15000,NA,NA,12
"LOC111133157","LOC111133157","LOC111133157",NA,"protein_coding","Eastern oyster","NC_035784.1",13.525672,"phosphopantothenoylcysteine decarboxylase-like",NA,1,3609,579,3609,NA,NA,5
"LOC111104097","LOC111104097","LOC111104097",NA,"protein_coding","Eastern oyster","NC_035786.1",13.541556,"perlucin-like protein",NA,1,4038,471,4038,NA,NA,5
"LOC111128886","LOC111128886","LOC111128886",NA,"protein_coding","Eastern oyster","NC_035783.1",13.57449,"uncharacterized LOC111128886",NA,1,9756,735,9756,NA,NA,3
"LOC111136506","LOC111136506","LOC111136506",NA,"protein_coding","Eastern oyster","NC_035784.1",13.5803,NA,NA,1,14229,2034,14229,NA,NA,14
"LOC111118011","LOC111118011","LOC111118011",NA,"protein_coding","Eastern oyster","NC_035781.1",13.685779,NA,NA,1,15090,4587,15090,NA,NA,21
"LOC111118004","LOC111118004","LOC111118004",NA,"protein_coding","Eastern oyster","NC_035781.1",13.791268,"MAP kinase-interacting serine/threonine-protein kinase 1-like- transcript variant X2",NA,3,6848,1441,6263,NA,NA,8
"LOC111130098","LOC111130098","LOC111130098",NA,"protein_coding","Eastern oyster","NC_035783.1",13.88463,"probable diaminopimelate decarboxylase- chloroplastic- transcript variant X1",NA,3,9241,1576,9224,NA,NA,10
"LOC111130884","LOC111130884","LOC111130884",NA,"protein_coding","Eastern oyster","NC_035783.1",13.947978,"zinc transporter 5-like- transcript variant X2",NA,2,15073,2272,15073,NA,NA,16
"LOC111130727","LOC111130727","LOC111130727",NA,"protein_coding","Eastern oyster","NC_035783.1",13.979581,"uncharacterized LOC111130727",NA,1,5347,1338,5347,NA,NA,3
"LOC111131409","LOC111131409","LOC111131409",NA,"protein_coding","Eastern oyster","NC_035783.1",14.027499,"sodium/glucose cotransporter 4-like- transcript variant X2",NA,3,15064,1950,14857,NA,NA,16
"LOC111126151","LOC111126151","LOC111126151",NA,"protein_coding","Eastern oyster","NC_035782.1",14.033836,"ankycorbin-like",NA,1,2863,795,2863,NA,NA,5
"LOC111137921","LOC111137921","LOC111137921",NA,"protein_coding","Eastern oyster","NC_035784.1",14.083379,"magnesium-dependent phosphatase 1-like",NA,1,10459,819,10459,NA,NA,6
"LOC111120641","LOC111120641","LOC111120641",NA,"protein_coding","Eastern oyster","NC_035781.1",14.152525,"luc7-like protein 3- transcript variant X1",NA,3,8968,1380,8743,NA,NA,11
"LOC111134056","LOC111134056","LOC111134056",NA,"protein_coding","Eastern oyster","NC_035784.1",14.170975,NA,NA,1,37438,13224,37438,NA,NA,81
"LOC111120644","LOC111120644","LOC111120644",NA,"protein_coding","Eastern oyster","NC_035781.1",14.171082,"eukaryotic peptide chain release factor GTP-binding subunit ERF3A-like",NA,1,10994,1686,10994,NA,NA,14
"LOC111130676","LOC111130676","LOC111130676",NA,"protein_coding","Eastern oyster","NC_035783.1",14.199674,"mucin-3B-like- transcript variant X3",NA,5,3577,1491,3550,NA,NA,4
"LOC111107512","LOC111107512","LOC111107512",NA,"protein_coding","Eastern oyster","NC_035787.1",14.204134,NA,NA,1,17975,2283,17975,NA,NA,17
"LOC111134058","LOC111134058","LOC111134058",NA,"protein_coding","Eastern oyster","NC_035784.1",14.218676,NA,NA,1,38479,8310,38479,NA,NA,57
"LOC111131795","LOC111131795","LOC111131795",NA,"protein_coding","Eastern oyster","NC_035783.1",14.424505,"L-threonine dehydratase catabolic TdcB-like",NA,1,9480,981,9480,NA,NA,8
