"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"LOC111120941","LOC111120941","LOC111120941",NA,"protein_coding","Eastern oyster","NC_035781.1",50.998185,"bone morphogenetic protein 3-like",NA,1,8500,1395,8500,NA,NA,3
"LOC111127338","LOC111127338","LOC111127338",NA,"protein_coding","Eastern oyster","NC_035782.1",51.007169,"uncharacterized LOC111127338",NA,1,4503,693,4503,NA,NA,5
"LOC111134718","LOC111134718","LOC111134718",NA,"protein_coding","Eastern oyster","NC_035784.1",51.079928,"macrophage-expressed gene 1 protein-like",NA,1,2126,1965,2126,NA,NA,1
"LOC111132432","LOC111132432","LOC111132432",NA,"protein_coding","Eastern oyster","NC_035784.1",51.08242,"macrophage-expressed gene 1 protein-like",NA,1,2178,2178,2178,NA,NA,1
"LOC111100851","LOC111100851","LOC111100851",NA,"protein_coding","Eastern oyster","NC_035785.1",51.087057,"centrosomal protein of 290 kDa-like",NA,1,31097,7506,31097,NA,NA,55
"LOC111126188","LOC111126188","LOC111126188",NA,"protein_coding","Eastern oyster","NC_035782.1",51.369688,"dynactin subunit 1-like- transcript variant X3",NA,3,8359,721,8272,NA,NA,7
"LOC111127180","LOC111127180","LOC111127180",NA,"protein_coding","Eastern oyster","NC_035782.1",51.545401,"sphingomyelin synthase-related protein 1-like- transcript variant X3",NA,3,6239,1281,5744,NA,NA,5
"LOC111126391","LOC111126391","LOC111126391",NA,"protein_coding","Eastern oyster","NC_035782.1",51.55758,"prostaglandin E synthase 2-like",NA,1,6204,1188,6204,NA,NA,6
"LOC111121028","LOC111121028","LOC111121028",NA,"protein_coding","Eastern oyster","NC_035781.1",51.659219,"F-box/LRR-repeat protein 15-like- transcript variant X1",NA,3,5421,857,4960,NA,NA,6
"LOC111123883","LOC111123883","LOC111123883",NA,"protein_coding","Eastern oyster","NC_035782.1",51.783771,"peroxidase-like protein- transcript variant X2",NA,2,6128,1857,6128,NA,NA,13
"LOC111124300","LOC111124300","LOC111124300",NA,"protein_coding","Eastern oyster","NC_035782.1",51.811898,"uncharacterized LOC111124300",NA,1,46903,6207,46903,NA,NA,36
"LOC111108110","LOC111108110","LOC111108110",NA,"protein_coding","Eastern oyster","NC_035787.1",52.062126,"uncharacterized LOC111108110",NA,1,19645,7137,19645,NA,NA,21
"LOC111103990","LOC111103990","LOC111103990",NA,"protein_coding","Eastern oyster","NC_035786.1",52.091774,"enoyl-[acyl-carrier-protein] reductase- mitochondrial-like",NA,1,1331,1119,1331,NA,NA,1
"LOC111126375","LOC111126375","LOC111126375",NA,"protein_coding","Eastern oyster","NC_035782.1",52.117964,"chymotrypsinogen B-like",NA,1,5048,825,5048,NA,NA,6
"LOC111131344","LOC111131344","LOC111131344",NA,"protein_coding","Eastern oyster","NC_035783.1",52.235508,"uncharacterized LOC111131344- transcript variant X5",NA,8,27764,1605,19716,NA,NA,5
"LOC111131025","LOC111131025","LOC111131025",NA,"protein_coding","Eastern oyster","NC_035783.1",52.570263,"leucine-rich repeat-containing protein 74A-like",NA,1,11798,1377,11798,NA,NA,14
"LOC111127829","LOC111127829","LOC111127829",NA,"protein_coding","Eastern oyster","NC_035783.1",52.590123,"uncharacterized LOC111127829",NA,1,7183,450,7183,NA,NA,7
"LOC111129746","LOC111129746","LOC111129746",NA,"protein_coding","Eastern oyster","NC_035783.1",52.639611,"uncharacterized LOC111129746",NA,1,1073,360,1073,NA,NA,1
"LOC111104107","LOC111104107","LOC111104107",NA,"protein_coding","Eastern oyster","NC_035786.1",52.783937,"uncharacterized protein PB18E9.04c-like- transcript variant X2",NA,2,8096,1702,8096,NA,NA,13
"LOC111138521","LOC111138521","LOC111138521",NA,"protein_coding","Eastern oyster","NC_035784.1",52.837345,"purine nucleoside phosphorylase-like- transcript variant X3",NA,3,21126,918,12628,NA,NA,6
"LOC111122178","LOC111122178","LOC111122178",NA,"protein_coding","Eastern oyster","NC_035781.1",52.862629,"dual specificity mitogen-activated protein kinase kinase 6-like- transcript variant X3",NA,3,11749,1068,7975,NA,NA,9
"LOC111125945","LOC111125945","LOC111125945",NA,"protein_coding","Eastern oyster","NC_035782.1",52.891733,"deleted in malignant brain tumors 1 protein-like",NA,1,37774,7746,37774,NA,NA,47
"LOC111120077","LOC111120077","LOC111120077",NA,"protein_coding","Eastern oyster","NC_035781.1",52.947002,"TNFAIP3-interacting protein 1-like- transcript variant X3",NA,4,10667,2238,9546,NA,NA,18
"LOC111124575","LOC111124575","LOC111124575",NA,"protein_coding","Eastern oyster","NC_035782.1",53.022672,"uncharacterized LOC111124575- transcript variant X2",NA,4,16331,3323,16327,NA,NA,9
"LOC111123151","LOC111123151","LOC111123151",NA,"protein_coding","Eastern oyster","NC_035782.1",53.184042,"cholecystokinin receptor type A-like- transcript variant X5",NA,5,14655,1167,9576,NA,NA,3
"LOC111119338","LOC111119338","LOC111119338",NA,"protein_coding","Eastern oyster","NC_035781.1",53.185164,"ankyrin repeat domain-containing protein 40-like",NA,1,3901,735,3901,NA,NA,4
"LOC111131367","LOC111131367","LOC111131367",NA,"protein_coding","Eastern oyster","NC_035783.1",53.20559,"proton-coupled folate transporter-like",NA,1,2827,1398,2827,NA,NA,4
"LOC111120660","LOC111120660","LOC111120660",NA,"protein_coding","Eastern oyster","NC_035781.1",53.243436,"heterochromatin protein 1-binding protein 3-like- transcript variant X1",NA,2,9966,1743,9949,NA,NA,11
"LOC111128273","LOC111128273","LOC111128273",NA,"protein_coding","Eastern oyster","NC_035783.1",53.248716,"proton-coupled folate transporter-like- transcript variant X1",NA,3,24283,1404,11577,NA,NA,5
"LOC111125223","LOC111125223","LOC111125223",NA,"protein_coding","Eastern oyster","NC_035782.1",53.250425,"TGF-beta receptor type-1-like",NA,1,10054,1551,10054,NA,NA,10
"LOC111122155","LOC111122155","LOC111122155",NA,"protein_coding","Eastern oyster","NC_035781.1",53.296394,"echinoidin-like",NA,1,5781,756,5781,NA,NA,5
"LOC111125041","LOC111125041","LOC111125041",NA,"protein_coding","Eastern oyster","NC_035782.1",53.310423,"fibronectin type III domain-containing protein 2-like",NA,1,7028,1905,7028,NA,NA,8
"LOC111127465","LOC111127465","LOC111127465",NA,"protein_coding","Eastern oyster","NC_035782.1",53.479754,"TBC1 domain family member 1-like- transcript variant X3",NA,4,22929,3752,21906,NA,NA,20
"LOC111129306","LOC111129306","LOC111129306",NA,"protein_coding","Eastern oyster","NC_035783.1",53.580093,"uncharacterized LOC111129306",NA,1,5070,975,5070,NA,NA,4
"LOC111123988","LOC111123988","LOC111123988",NA,"protein_coding","Eastern oyster","NC_035782.1",53.723871,"alpha-aspartyl dipeptidase-like",NA,1,2205,708,2205,NA,NA,8
"LOC111122003","LOC111122003","LOC111122003",NA,"protein_coding","Eastern oyster","NC_035781.1",53.752363,"B9 domain-containing protein 1-like",NA,1,9264,624,9264,NA,NA,6
"LOC111125214","LOC111125214","LOC111125214",NA,"protein_coding","Eastern oyster","NC_035782.1",53.758754,"transcription initiation factor TFIID subunit 1-like- transcript variant X1",NA,2,19628,5654,19628,NA,NA,43
"LOC111125808","LOC111125808","LOC111125808",NA,"protein_coding","Eastern oyster","NC_035782.1",53.780219,"proteoglycan 4-like",NA,1,15497,3021,15497,NA,NA,3
"LOC111130444","LOC111130444","LOC111130444",NA,"protein_coding","Eastern oyster","NC_035783.1",53.80959,"organic cation transporter protein-like",NA,1,42262,1671,42262,NA,NA,11
"LOC111132787","LOC111132787","LOC111132787",NA,"protein_coding","Eastern oyster","NC_035784.1",53.811677,"engulfment and cell motility protein 2-like- transcript variant X5",NA,6,28685,2285,28685,NA,NA,23
"LOC111120562","LOC111120562","LOC111120562",NA,"protein_coding","Eastern oyster","NC_035781.1",53.816062,"visual pigment-like receptor peropsin",NA,1,3732,906,3732,NA,NA,6
"LOC111138393","LOC111138393","LOC111138393",NA,"protein_coding","Eastern oyster","NC_035784.1",53.853055,"acid phosphatase type 7-like",NA,1,12948,1608,12948,NA,NA,9
"LOC111121487","LOC111121487","LOC111121487",NA,"protein_coding","Eastern oyster","NC_035781.1",54.062283,"uncharacterized protein C4orf45 homolog",NA,1,6355,651,6355,NA,NA,6
"LOC111118541","LOC111118541","LOC111118541",NA,"protein_coding","Eastern oyster","NC_035781.1",54.117164,"protein N-terminal asparagine amidohydrolase-like- transcript variant X3",NA,3,19524,933,18520,NA,NA,12
"LOC111105223","LOC111105223","LOC111105223",NA,"protein_coding","Eastern oyster","NC_035780.1",54.157448,NA,NA,1,21726,1902,21726,NA,NA,13
"LOC111127875","LOC111127875","LOC111127875",NA,"protein_coding","Eastern oyster","NC_035780.1",54.272143,"uncharacterized LOC111127875",NA,1,9224,702,9224,NA,NA,7
"LOC111102528","LOC111102528","LOC111102528",NA,"protein_coding","Eastern oyster","NC_035780.1",54.319001,"high affinity copper uptake protein 1-like- transcript variant X1",NA,2,12379,531,11746,NA,NA,4
"LOC111118339","LOC111118339","LOC111118339",NA,"protein_coding","Eastern oyster","NC_035781.1",54.422417,"glycine-rich cell wall structural protein 1-like",NA,1,1496,984,1496,NA,NA,4
"LOC111119701","LOC111119701","LOC111119701",NA,"protein_coding","Eastern oyster","NC_035780.1",54.753621,"uncharacterized LOC111119701",NA,1,3976,2307,3976,NA,NA,3
"LOC111102987","LOC111102987","LOC111102987",NA,"protein_coding","Eastern oyster","NC_035780.1",54.78824,"rac guanine nucleotide exchange factor B-like- transcript variant X3",NA,5,5782,497,5465,NA,NA,6
"LOC111127225","LOC111127225","LOC111127225",NA,"protein_coding","Eastern oyster","NC_035780.1",54.83062,"elongation factor 1-alpha",NA,1,3191,1389,3191,NA,NA,7
"LOC111118563","LOC111118563","LOC111118563",NA,"protein_coding","Eastern oyster","NC_035781.1",54.893637,"prostaglandin E2 receptor EP4 subtype-like",NA,1,11158,1098,11158,NA,NA,3
"LOC111126534","LOC111126534","LOC111126534",NA,"protein_coding","Eastern oyster","NC_035782.1",55.059837,"uncharacterized LOC111126534",NA,1,6686,2163,6686,NA,NA,8
"LOC111126439","LOC111126439","LOC111126439",NA,"protein_coding","Eastern oyster","NC_035782.1",55.123713,"MAGUK p55 subfamily member 7-like- transcript variant X1",NA,2,13172,1728,12597,NA,NA,18
"LOC111120701","LOC111120701","LOC111120701",NA,"protein_coding","Eastern oyster","NC_035781.1",55.259201,"sodium/glucose cotransporter 4-like",NA,1,12454,1962,12454,NA,NA,14
"LOC111126942","LOC111126942","LOC111126942",NA,"protein_coding","Eastern oyster","NC_035782.1",55.326959,NA,NA,1,11574,999,11574,NA,NA,12
"LOC111122645","LOC111122645","LOC111122645",NA,"protein_coding","Eastern oyster","NC_035782.1",55.447583,"roquin-1-like",NA,1,26439,3372,26439,NA,NA,19
"LOC111131793","LOC111131793","LOC111131793",NA,"protein_coding","Eastern oyster","NC_035783.1",55.841331,"ectin-like- transcript variant X2",NA,2,7706,550,7702,NA,NA,4
"LOC111122700","LOC111122700","LOC111122700",NA,"protein_coding","Eastern oyster","NC_035782.1",55.880315,"dnaJ homolog subfamily C member 7-like",NA,1,10210,1494,10210,NA,NA,13
"LOC111127855","LOC111127855","LOC111127855",NA,"protein_coding","Eastern oyster","NC_035783.1",55.896892,"glycine-rich protein 23-like- transcript variant X4",NA,4,1806,778,1806,NA,NA,4
"LOC111123837","LOC111123837","LOC111123837",NA,"protein_coding","Eastern oyster","NC_035782.1",56.142037,"uncharacterized LOC111123837",NA,1,14476,3531,14476,NA,NA,19
"LOC111130119","LOC111130119","LOC111130119",NA,"protein_coding","Eastern oyster","NC_035783.1",56.245668,"peroxisomal sarcosine oxidase-like",NA,1,4940,1140,4940,NA,NA,8
"LOC111125225","LOC111125225","LOC111125225",NA,"protein_coding","Eastern oyster","NC_035782.1",56.253016,NA,NA,1,13534,3009,13534,NA,NA,13
"LOC111129077","LOC111129077","LOC111129077",NA,"protein_coding","Eastern oyster","NC_035783.1",56.668692,"non-lysosomal glucosylceramidase-like",NA,1,26962,4446,26962,NA,NA,32
"LOC111119965","LOC111119965","LOC111119965",NA,"protein_coding","Eastern oyster","NC_035781.1",56.973669,"uncharacterized LOC111119965",NA,1,7973,873,7973,NA,NA,10
"LOC111126482","LOC111126482","LOC111126482",NA,"protein_coding","Eastern oyster","NC_035782.1",57.100276,"40S ribosomal protein S3",NA,1,5181,723,5181,NA,NA,6
"LOC111128184","LOC111128184","LOC111128184",NA,"protein_coding","Eastern oyster","NC_035783.1",57.183935,NA,NA,1,10970,1098,10970,NA,NA,13
"LOC111127874","LOC111127874","LOC111127874",NA,"protein_coding","Eastern oyster","NC_035783.1",57.238967,"universal stress protein in QAH/OAS sulfhydrylase 3'region-like",NA,1,5401,453,5401,NA,NA,4
"LOC111136803","LOC111136803","LOC111136803",NA,"protein_coding","Eastern oyster","NC_035784.1",57.240465,"uncharacterized LOC111136803- transcript variant X2",NA,2,18724,3434,18724,NA,NA,28
"LOC111111473","LOC111111473","LOC111111473",NA,"protein_coding","Eastern oyster","NC_035780.1",57.304172,"uncharacterized LOC111111473",NA,1,1147,387,1147,NA,NA,4
"LOC111111130","LOC111111130","LOC111111130",NA,"protein_coding","Eastern oyster","NC_035780.1",57.306042,NA,NA,1,1931,273,1931,NA,NA,4
"LOC111126450","LOC111126450","LOC111126450",NA,"protein_coding","Eastern oyster","NC_035780.1",57.33844,NA,NA,1,15664,1305,15664,NA,NA,10
"LOC111121225","LOC111121225","LOC111121225",NA,"protein_coding","Eastern oyster","NC_035781.1",57.548192,"voltage-dependent calcium channel gamma-5 subunit-like",NA,1,10348,720,10348,NA,NA,4
"LOC111135127","LOC111135127","LOC111135127",NA,"protein_coding","Eastern oyster","NC_035784.1",57.597578,"GRB10-interacting GYF protein 2-like- transcript variant X1",NA,3,17397,3842,17397,NA,NA,29
"LOC111120754","LOC111120754","LOC111120754",NA,"protein_coding","Eastern oyster","NC_035781.1",57.657748,"uncharacterized LOC111120754- transcript variant X1",NA,2,11038,1680,11038,NA,NA,10
"LOC111118275","LOC111118275","LOC111118275",NA,"protein_coding","Eastern oyster","NC_035781.1",57.670213,"uncharacterized LOC111118275",NA,1,1953,321,1953,NA,NA,5
"LOC111124331","LOC111124331","LOC111124331",NA,"protein_coding","Eastern oyster","NC_035782.1",57.683359,"olfactory receptor 482-like",NA,1,1032,1032,1032,NA,NA,1
"LOC111122663","LOC111122663","LOC111122663",NA,"protein_coding","Eastern oyster","NC_035782.1",57.700158,"uncharacterized LOC111122663",NA,1,11603,2094,11603,NA,NA,8
"LOC111126403","LOC111126403","LOC111126403",NA,"protein_coding","Eastern oyster","NC_035782.1",57.717898,"uncharacterized LOC111126403",NA,1,1953,468,1953,NA,NA,4
"LOC111135504","LOC111135504","LOC111135504",NA,"protein_coding","Eastern oyster","NC_035780.1",57.902806,"extracellular sulfatase Sulf-1-like- transcript variant X1",NA,6,18436,2538,13419,NA,NA,18
"LOC111126505","LOC111126505","LOC111126505",NA,"protein_coding","Eastern oyster","NC_035782.1",58.063389,"microsomal glutathione S-transferase 2-like",NA,1,2451,462,2451,NA,NA,5
"LOC111135605","LOC111135605","LOC111135605",NA,"protein_coding","Eastern oyster","NC_035780.1",58.094031,"uncharacterized LOC111135605",NA,1,8460,1350,8460,NA,NA,9
"LOC111135683","LOC111135683","LOC111135683",NA,"protein_coding","Eastern oyster","NC_035780.1",58.115821,"uncharacterized LOC111135683",NA,1,2406,555,2406,NA,NA,5
"LOC111123236","LOC111123236","LOC111123236",NA,"protein_coding","Eastern oyster","NC_035782.1",58.211003,"histone-lysine N-methyltransferase 2D-like- transcript variant X1",NA,2,12707,6694,11509,NA,NA,21
"LOC111108235","LOC111108235","LOC111108235",NA,"protein_coding","Eastern oyster","NC_035780.1",58.283369,"exosome complex component MTR3-like",NA,1,16231,1485,16231,NA,NA,12
"LOC111114174","LOC111114174","LOC111114174",NA,"protein_coding","Eastern oyster","NC_035780.1",58.301011,"epidermal retinol dehydrogenase 2-like- transcript variant X1",NA,2,7104,924,7104,NA,NA,6
"LOC111126735","LOC111126735","LOC111126735",NA,"protein_coding","Eastern oyster","NC_035782.1",58.322038,"vascular endothelial growth factor C-like- transcript variant X1",NA,2,8279,980,8202,NA,NA,6
"LOC111101877","LOC111101877","LOC111101877",NA,"protein_coding","Eastern oyster","NC_035780.1",58.600125,"uncharacterized LOC111101877",NA,1,3099,891,3099,NA,NA,8
"LOC111125210","LOC111125210","LOC111125210",NA,"protein_coding","Eastern oyster","NC_035782.1",58.628083,"serum paraoxonase/arylesterase 1-like",NA,1,20562,1062,20562,NA,NA,9
"LOC111132859","LOC111132859","LOC111132859",NA,"protein_coding","Eastern oyster","NC_035780.1",58.736252,NA,NA,1,11997,3822,11997,NA,NA,28
"LOC111109856","LOC111109856","LOC111109856",NA,"protein_coding","Eastern oyster","NC_035780.1",58.831844,"leucine-rich repeat-containing protein 1-like",NA,1,1986,1719,1986,NA,NA,1
"LOC111099219","LOC111099219","LOC111099219",NA,"protein_coding","Eastern oyster","NC_035784.1",58.885069,"lysophospholipid acyltransferase 5-like",NA,1,7928,1431,7928,NA,NA,13
"LOC111124634","LOC111124634","LOC111124634",NA,"protein_coding","Eastern oyster","NC_035782.1",58.985494,NA,NA,1,17172,3204,17172,NA,NA,4
"LOC111122815","LOC111122815","LOC111122815",NA,"protein_coding","Eastern oyster","NC_035782.1",59.034637,"flotillin-1-like- transcript variant X6",NA,6,24410,1320,24410,NA,NA,14
"LOC111122817","LOC111122817","LOC111122817",NA,"protein_coding","Eastern oyster","NC_035782.1",59.072649,"nuclear pore complex protein DDB_G0274915-like",NA,1,5233,561,5233,NA,NA,8
"LOC111123527","LOC111123527","LOC111123527",NA,"protein_coding","Eastern oyster","NC_035782.1",59.424272,"sperm receptor for egg jelly-like",NA,1,31765,993,31765,NA,NA,8
"LOC111136496","LOC111136496","LOC111136496",NA,"protein_coding","Eastern oyster","NC_035784.1",59.525038,"uncharacterized LOC111136496- transcript variant X1",NA,2,10447,1128,6974,NA,NA,2
"LOC111136773","LOC111136773","LOC111136773",NA,"protein_coding","Eastern oyster","NC_035784.1",59.925375,"uncharacterized LOC111136773",NA,1,4508,3147,4508,NA,NA,1
"LOC111105745","LOC111105745","LOC111105745",NA,"protein_coding","Eastern oyster","NC_035787.1",60.227646,"uncharacterized LOC111105745- transcript variant X2",NA,2,3877,522,3412,NA,NA,2
"LOC111110712","LOC111110712","LOC111110712",NA,"protein_coding","Eastern oyster","NC_035780.1",60.315257,"vacuolar protein sorting-associated protein 18 homolog",NA,1,21134,2934,21134,NA,NA,30
"LOC111108180","LOC111108180","LOC111108180",NA,"protein_coding","Eastern oyster","NC_035787.1",60.370065,"zinc finger and BTB domain-containing protein 49-like- transcript variant X2",NA,2,3541,1510,3540,NA,NA,4
"LOC111121960","LOC111121960","LOC111121960",NA,"protein_coding","Eastern oyster","NC_035781.1",60.527345,"serine protease 44-like",NA,1,9245,1416,9245,NA,NA,4
"LOC111108142","LOC111108142","LOC111108142",NA,"protein_coding","Eastern oyster","NC_035787.1",60.567849,"nitrilase homolog 1-like",NA,1,18004,1422,18004,NA,NA,10
"LOC111115492","LOC111115492","LOC111115492",NA,"protein_coding","Eastern oyster","NC_035780.1",60.569526,"growth hormone secretagogue receptor type 1-like",NA,1,6664,1068,6664,NA,NA,2
"LOC111109254","LOC111109254","LOC111109254",NA,"protein_coding","Eastern oyster","NC_035787.1",60.68084,"dihydrolipoyl dehydrogenase- mitochondrial-like",NA,1,15551,837,15551,NA,NA,8
"LOC111135003","LOC111135003","LOC111135003",NA,"protein_coding","Eastern oyster","NC_035780.1",61.10409,"transcription factor CP2-like- transcript variant X1",NA,2,21536,1484,21186,NA,NA,16
"LOC111108359","LOC111108359","LOC111108359",NA,"protein_coding","Eastern oyster","NC_035787.1",61.140288,"dihydrolipoyl dehydrogenase- mitochondrial-like",NA,1,22566,1503,22566,NA,NA,14
"LOC111108281","LOC111108281","LOC111108281",NA,"protein_coding","Eastern oyster","NC_035787.1",61.16765,"uncharacterized LOC111108281",NA,1,15447,3177,15447,NA,NA,14
"LOC111137410","LOC111137410","LOC111137410",NA,"protein_coding","Eastern oyster","NC_035784.1",61.226831,"peptidyl-prolyl cis-trans isomerase B-like",NA,1,5129,702,5129,NA,NA,4
"LOC111112225","LOC111112225","LOC111112225",NA,"protein_coding","Eastern oyster","NC_035788.1",61.43978,"glycoprotein 3-alpha-L-fucosyltransferase A-like",NA,1,12305,1116,12305,NA,NA,2
"LOC111124019","LOC111124019","LOC111124019",NA,"protein_coding","Eastern oyster","NC_035782.1",61.469199,"DNA-directed RNA polymerases I- II- and III subunit RPABC3-like",NA,1,13829,450,13829,NA,NA,4
"LOC111108183","LOC111108183","LOC111108183",NA,"protein_coding","Eastern oyster","NC_035787.1",61.566458,"ubiquitin carboxyl-terminal hydrolase 15-like",NA,1,15373,2799,15373,NA,NA,20
"LOC111133033","LOC111133033","LOC111133033",NA,"protein_coding","Eastern oyster","NC_035784.1",61.68851,"eukaryotic translation initiation factor 2A-like",NA,1,9315,1725,9315,NA,NA,17
"LOC111122571","LOC111122571","LOC111122571",NA,"protein_coding","Eastern oyster","NC_035782.1",61.744506,"uncharacterized LOC111122571",NA,1,3148,402,3148,NA,NA,4
"LOC111135401","LOC111135401","LOC111135401",NA,"protein_coding","Eastern oyster","NC_035784.1",61.758319,"zinc finger protein 445-like",NA,1,3976,2121,3976,NA,NA,2
"LOC111122572","LOC111122572","LOC111122572",NA,"protein_coding","Eastern oyster","NC_035782.1",61.77643,"uncharacterized LOC111122572",NA,1,2061,366,2061,NA,NA,4
"LOC111138423","LOC111138423","LOC111138423",NA,"protein_coding","Eastern oyster","NC_035784.1",61.815418,"putative uncharacterized protein CXorf58- transcript variant X1",NA,2,7236,1298,7236,NA,NA,10
"LOC111125129","LOC111125129","LOC111125129",NA,"protein_coding","Eastern oyster","NC_035782.1",61.954584,NA,NA,1,17194,4596,17194,NA,NA,34
"LOC111123155","LOC111123155","LOC111123155",NA,"protein_coding","Eastern oyster","NC_035782.1",61.971804,"ubiquitin-conjugating enzyme E2 G2-like",NA,1,4952,498,4952,NA,NA,5
"LOC111124479","LOC111124479","LOC111124479",NA,"protein_coding","Eastern oyster","NC_035782.1",61.979976,"mitogen-activated protein kinase kinase kinase 13-like- transcript variant X1",NA,4,26886,2758,20579,NA,NA,14
"LOC111124009","LOC111124009","LOC111124009",NA,"protein_coding","Eastern oyster","NC_035782.1",62.012299,"uncharacterized LOC111124009",NA,1,2076,420,2076,NA,NA,4
"LOC111126891","LOC111126891","LOC111126891",NA,"protein_coding","Eastern oyster","NC_035782.1",62.06196,"acetylcholine receptor subunit gamma-like- transcript variant X2",NA,2,6146,540,6146,NA,NA,6
"LOC111129455","LOC111129455","LOC111129455",NA,"protein_coding","Eastern oyster","NC_035780.1",62.13821,"VWFA and cache domain-containing protein 1-like",NA,1,16528,3414,16528,NA,NA,24
"LOC111126865","LOC111126865","LOC111126865",NA,"protein_coding","Eastern oyster","NC_035782.1",62.159675,"dnaJ homolog subfamily C member 10-like- transcript variant X1",NA,2,15215,2379,15210,NA,NA,21
"LOC111133319","LOC111133319","LOC111133319",NA,"protein_coding","Eastern oyster","NC_035784.1",62.208237,"protocadherin-like wing polarity protein stan- transcript variant X2",NA,2,20763,2714,20361,NA,NA,20
"LOC111132593","LOC111132593","LOC111132593",NA,"protein_coding","Eastern oyster","NC_035784.1",62.229587,"cadherin-23-like",NA,1,15903,2742,15903,NA,NA,20
"LOC111123703","LOC111123703","LOC111123703",NA,"protein_coding","Eastern oyster","NC_035782.1",62.327081,"tripartite motif-containing protein 2-like",NA,1,2758,2058,2758,NA,NA,1
"LOC111109272","LOC111109272","LOC111109272",NA,"protein_coding","Eastern oyster","NC_035787.1",62.678414,"uncharacterized LOC111109272",NA,1,6513,816,6513,NA,NA,7
"LOC111133762","LOC111133762","LOC111133762",NA,"protein_coding","Eastern oyster","NC_035780.1",62.678936,"uncharacterized LOC111133762",NA,1,5207,1992,5207,NA,NA,3
"LOC111133693","LOC111133693","LOC111133693",NA,"protein_coding","Eastern oyster","NC_035780.1",62.685492,"glutamate--cysteine ligase catalytic subunit-like",NA,1,12928,1992,12928,NA,NA,16
"LOC111134879","LOC111134879","LOC111134879",NA,"protein_coding","Eastern oyster","NC_035784.1",62.779418,"dual oxidase maturation factor 1-like- transcript variant X1",NA,2,8868,1318,8868,NA,NA,11
"LOC111137341","LOC111137341","LOC111137341",NA,"protein_coding","Eastern oyster","NC_035784.1",62.805775,"coiled-coil domain-containing protein R3HCC1L-like",NA,1,7066,1836,7066,NA,NA,11
"LOC111099775","LOC111099775","LOC111099775",NA,"protein_coding","Eastern oyster","NC_035780.1",62.832069,NA,NA,1,8810,2433,8810,NA,NA,16
"LOC111136384","LOC111136384","LOC111136384",NA,"protein_coding","Eastern oyster","NC_035784.1",63.109721,"uncharacterized LOC111136384- transcript variant X2",NA,2,6104,854,6104,NA,NA,8
"LOC111110463","LOC111110463","LOC111110463",NA,"protein_coding","Eastern oyster","NC_035787.1",63.150131,"caveolin-1-like",NA,1,1365,384,1365,NA,NA,2
"LOC111107369","LOC111107369","LOC111107369",NA,"protein_coding","Eastern oyster","NC_035787.1",63.312002,"cysteine and tyrosine-rich protein 1-like",NA,1,2550,465,2550,NA,NA,4
"LOC111107338","LOC111107338","LOC111107338",NA,"protein_coding","Eastern oyster","NC_035787.1",63.315218,NA,NA,1,9817,3183,9817,NA,NA,24
"LOC111112551","LOC111112551","LOC111112551",NA,"protein_coding","Eastern oyster","NC_035788.1",63.378706,"T-box transcription factor mls-1-like- transcript variant X2",NA,2,11389,1032,11389,NA,NA,8
"LOC111127323","LOC111127323","LOC111127323",NA,"protein_coding","Eastern oyster","NC_035780.1",63.435189,NA,NA,1,7523,1524,7523,NA,NA,14
"LOC111135893","LOC111135893","LOC111135893",NA,"protein_coding","Eastern oyster","NC_035784.1",63.465976,"uncharacterized LOC111135893",NA,1,16212,2298,16212,NA,NA,4
"LOC111107351","LOC111107351","LOC111107351",NA,"protein_coding","Eastern oyster","NC_035787.1",63.520391,"UDP-N-acetylglucosamine transporter-like- transcript variant X1",NA,2,12977,1184,9332,NA,NA,4
"LOC111127016","LOC111127016","LOC111127016",NA,"protein_coding","Eastern oyster","NC_035782.1",63.543027,"toll-like receptor 13",NA,1,9090,2136,9090,NA,NA,2
"LOC111137313","LOC111137313","LOC111137313",NA,"protein_coding","Eastern oyster","NC_035784.1",63.686827,"homeobox protein aristaless-like",NA,1,5252,993,5252,NA,NA,4
"LOC111131784","LOC111131784","LOC111131784",NA,"protein_coding","Eastern oyster","NC_035780.1",63.718533,"caprin-1-like- transcript variant X2",NA,2,8174,1786,8173,NA,NA,11
"LOC111099143","LOC111099143","LOC111099143",NA,"protein_coding","Eastern oyster","NC_035780.1",63.727038,"glyceraldehyde-3-phosphate dehydrogenase-like",NA,1,1319,1008,1319,NA,NA,1
"LOC111135239","LOC111135239","LOC111135239",NA,"protein_coding","Eastern oyster","NC_035784.1",63.7535,"buccalin-like- transcript variant X2",NA,4,14319,753,5540,NA,NA,3
"LOC111134722","LOC111134722","LOC111134722",NA,"protein_coding","Eastern oyster","NC_035784.1",63.87116,"collagen alpha-2(IV) chain-like",NA,1,23968,5292,23968,NA,NA,40
"LOC111135447","LOC111135447","LOC111135447",NA,"protein_coding","Eastern oyster","NC_035780.1",63.885753,"uncharacterized LOC111135447",NA,1,1713,1131,1713,NA,NA,1
"LOC111134721","LOC111134721","LOC111134721",NA,"protein_coding","Eastern oyster","NC_035784.1",63.895679,"collagen alpha-2(IV) chain-like",NA,1,30004,5403,30004,NA,NA,39
